Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
WM6,NOX,05/01/2017 20:30,392.39999,ppb,R
WM6,NOX,05/01/2017 20:45,430.50000,ppb,R
WM6,NOX,05/01/2017 21:00,452.00000,ppb,R
WM6,NOX,05/01/2017 21:15,593.00000,ppb,R
WM6,NOX,05/01/2017 21:30,381.70001,ppb,R
WM6,NOX,05/01/2017 21:45,337.79999,ppb,R
WM6,NOX,05/01/2017 22:00,523.79999,ppb,R
WM6,NOX,05/01/2017 22:15,391.70001,ppb,R
WM6,NOX,05/01/2017 22:30,415.79999,ppb,R
WM6,NOX,05/01/2017 22:45,461.50000,ppb,R
WM6,NOX,05/01/2017 23:00,388.10001,ppb,R
WM6,NOX,05/01/2017 23:15,419.00000,ppb,R
WM6,NOX,05/01/2017 23:30,368.89999,ppb,R
WM6,NOX,05/01/2017 23:45,462.60001,ppb,R
WM6,NOX,06/01/2017 00:00,408.10001,ppb,R
WM6,NOX,06/01/2017 00:15,427.20001,ppb,R
WM6,NOX,06/01/2017 00:30,459.20001,ppb,R
WM6,NOX,06/01/2017 00:45,354.89999,ppb,R
WM6,NOX,06/01/2017 01:00,336.70001,ppb,R
WM6,NOX,06/01/2017 01:15,354.20001,ppb,R
WM6,NOX,06/01/2017 01:30,347.29999,ppb,R
WM6,NOX,06/01/2017 01:45,334.50000,ppb,R
WM6,NOX,06/01/2017 02:00,263.29999,ppb,R
WM6,NOX,06/01/2017 02:15,210.89999,ppb,R
WM6,NOX,06/01/2017 02:30,265.50000,ppb,R
WM6,NOX,06/01/2017 02:45,176.30000,ppb,R
WM6,NOX,06/01/2017 03:00,150.80000,ppb,R
WM6,NOX,06/01/2017 03:15,141.50000,ppb,R
WM6,NOX,06/01/2017 03:30,146.60001,ppb,R
WM6,NOX,06/01/2017 03:45,151.00000,ppb,R
WM6,NOX,06/01/2017 04:00,147.60001,ppb,R
WM6,NOX,06/01/2017 04:15,150.89999,ppb,R
WM6,NOX,06/01/2017 04:30,186.50000,ppb,R
WM6,NOX,06/01/2017 04:45,180.00000,ppb,R
WM6,NOX,06/01/2017 05:00,157.20000,ppb,R
WM6,NOX,06/01/2017 05:15,130.20000,ppb,R
WM6,NOX,06/01/2017 05:30,103.10000,ppb,R
WM6,NOX,06/01/2017 05:45,129.89999,ppb,R
WM6,NOX,06/01/2017 06:00,136.39999,ppb,R
WM6,NOX,06/01/2017 06:15,177.50000,ppb,R
WM6,NOX,06/01/2017 06:30,193.70000,ppb,R
WM6,NOX,06/01/2017 06:45,196.30000,ppb,R
WM6,NOX,06/01/2017 07:00,208.80000,ppb,R
WM6,NOX,06/01/2017 07:15,249.30000,ppb,R
WM6,NOX,06/01/2017 07:30,215.00000,ppb,R
WM6,NOX,06/01/2017 07:45,215.00000,ppb,R
WM6,NOX,06/01/2017 08:00,202.00000,ppb,R
WM6,NOX,06/01/2017 08:15,178.89999,ppb,R
WM6,NOX,06/01/2017 08:30,125.90000,ppb,R
WM6,NOX,06/01/2017 08:45,173.89999,ppb,R
WM6,NOX,06/01/2017 09:00,123.50000,ppb,R
WM6,NOX,06/01/2017 09:15,142.50000,ppb,R
WM6,NOX,06/01/2017 09:30,107.10000,ppb,R
WM6,NOX,06/01/2017 09:45,148.50000,ppb,R
WM6,NOX,06/01/2017 10:00,173.50000,ppb,R
WM6,NOX,06/01/2017 10:15,146.70000,ppb,R
WM6,NOX,06/01/2017 10:30,135.89999,ppb,R
WM6,NOX,06/01/2017 10:45,147.00000,ppb,R
WM6,NOX,06/01/2017 11:00,196.89999,ppb,R
WM6,NOX,06/01/2017 11:15,160.89999,ppb,R
WM6,NOX,06/01/2017 11:30,177.00000,ppb,R
WM6,NOX,06/01/2017 11:45,130.80000,ppb,R
WM6,NOX,06/01/2017 12:00,150.89999,ppb,R
WM6,NOX,06/01/2017 12:15,282.89999,ppb,R
WM6,NOX,06/01/2017 12:30,228.30000,ppb,R
WM6,NOX,06/01/2017 12:45,123.50000,ppb,R
WM6,NOX,06/01/2017 13:00,227.50000,ppb,R
WM6,NOX,06/01/2017 13:15,220.10001,ppb,R
WM6,NOX,06/01/2017 13:30,233.10001,ppb,R
WM6,NOX,06/01/2017 13:45,187.70000,ppb,R
WM6,NOX,06/01/2017 14:00,173.80000,ppb,R
WM6,NOX,06/01/2017 14:15,100.60000,ppb,R
WM6,NOX,06/01/2017 14:30,208.20000,ppb,R
WM6,NOX,06/01/2017 14:45,273.39999,ppb,R
WM6,NOX,06/01/2017 15:00,225.20000,ppb,R
WM6,NOX,06/01/2017 15:15,181.80000,ppb,R
WM6,NOX,06/01/2017 15:30,119.30000,ppb,R
WM6,NOX,06/01/2017 15:45,197.30000,ppb,R
WM6,NOX,06/01/2017 16:00,241.00000,ppb,R
WM6,NOX,06/01/2017 16:15,161.20000,ppb,R
WM6,NOX,06/01/2017 16:30,212.60001,ppb,R
WM6,NOX,06/01/2017 16:45,216.50000,ppb,R
WM6,NOX,06/01/2017 17:00,209.20000,ppb,R
WM6,NOX,06/01/2017 17:15,444.60001,ppb,R
WM6,NOX,06/01/2017 17:30,315.79999,ppb,R
WM6,NOX,06/01/2017 17:45,196.39999,ppb,R
WM6,NOX,06/01/2017 18:00,212.20000,ppb,R
WM6,NOX,06/01/2017 18:15,390.89999,ppb,R
WM6,NOX,06/01/2017 18:30,297.10001,ppb,R
WM6,NOX,06/01/2017 18:45,188.00000,ppb,R
WM6,NOX,06/01/2017 19:00,303.00000,ppb,R
WM6,NOX,06/01/2017 19:15,204.00000,ppb,R
WM6,NOX,06/01/2017 19:30,229.80000,ppb,R
WM6,NOX,06/01/2017 19:45,214.20000,ppb,R
WM6,NOX,06/01/2017 20:00,293.29999,ppb,R
WM6,NOX,06/01/2017 20:15,216.89999,ppb,R
WM6,NOX,06/01/2017 20:30,215.50000,ppb,R
WM6,NOX,06/01/2017 20:45,216.30000,ppb,R
WM6,NOX,06/01/2017 21:00,218.80000,ppb,R
WM6,NOX,06/01/2017 21:15,166.60001,ppb,R
WM6,NOX,06/01/2017 21:30,103.90000,ppb,R
WM6,NOX,06/01/2017 21:45,133.80000,ppb,R
WM6,NOX,06/01/2017 22:00,72.20000,ppb,R
WM6,NOX,06/01/2017 22:15,143.30000,ppb,R
WM6,NOX,06/01/2017 22:30,117.30000,ppb,R
WM6,NOX,06/01/2017 22:45,159.50000,ppb,R
WM6,NOX,06/01/2017 23:00,93.20000,ppb,R
WM6,NOX,06/01/2017 23:15,100.40000,ppb,R
WM6,NOX,06/01/2017 23:30,78.10000,ppb,R
WM6,NOX,06/01/2017 23:45,79.40000,ppb,R
WM6,NOX,07/01/2017 00:00,95.90000,ppb,R
WM6,NOX,07/01/2017 00:15,67.10000,ppb,R
WM6,NOX,07/01/2017 00:30,90.40000,ppb,R
WM6,NOX,07/01/2017 00:45,61.40000,ppb,R
WM6,NOX,07/01/2017 01:00,65.80000,ppb,R
WM6,NOX,07/01/2017 01:15,94.30000,ppb,R
WM6,NOX,07/01/2017 01:30,136.80000,ppb,R
WM6,NOX,07/01/2017 01:45,102.80000,ppb,R
WM6,NOX,07/01/2017 02:00,96.90000,ppb,R
WM6,NOX,07/01/2017 02:15,90.90000,ppb,R
WM6,NOX,07/01/2017 02:30,72.10000,ppb,R
WM6,NOX,07/01/2017 02:45,60.50000,ppb,R
WM6,NOX,07/01/2017 03:00,86.00000,ppb,R
WM6,NOX,07/01/2017 03:15,67.00000,ppb,R
WM6,NOX,07/01/2017 03:30,78.60000,ppb,R
WM6,NOX,07/01/2017 03:45,80.80000,ppb,R
WM6,NOX,07/01/2017 04:00,93.10000,ppb,R
WM6,NOX,07/01/2017 04:15,73.00000,ppb,R
WM6,NOX,07/01/2017 04:30,105.60000,ppb,R
WM6,NOX,07/01/2017 04:45,64.20000,ppb,R
WM6,NOX,07/01/2017 05:00,91.00000,ppb,R
WM6,NOX,07/01/2017 05:15,74.40000,ppb,R
WM6,NOX,07/01/2017 05:30,62.00000,ppb,R
WM6,NOX,07/01/2017 05:45,79.40000,ppb,R
WM6,NOX,07/01/2017 06:00,72.80000,ppb,R
WM6,NOX,07/01/2017 06:15,107.00000,ppb,R
WM6,NOX,07/01/2017 06:30,131.50000,ppb,R
WM6,NOX,07/01/2017 06:45,220.39999,ppb,R
WM6,NOX,07/01/2017 07:00,146.39999,ppb,R
WM6,NOX,07/01/2017 07:15,147.89999,ppb,R
WM6,NOX,07/01/2017 07:30,137.20000,ppb,R
WM6,NOX,07/01/2017 07:45,121.90000,ppb,R
WM6,NOX,07/01/2017 08:00,145.89999,ppb,R
WM6,NOX,07/01/2017 08:15,174.80000,ppb,R
WM6,NOX,07/01/2017 08:30,186.60001,ppb,R
WM6,NOX,07/01/2017 08:45,232.30000,ppb,R
WM6,NOX,07/01/2017 09:00,254.20000,ppb,R
WM6,NOX,07/01/2017 09:15,258.20001,ppb,R
WM6,NOX,07/01/2017 09:30,405.29999,ppb,R
WM6,NOX,07/01/2017 09:45,310.79999,ppb,R
WM6,NOX,07/01/2017 10:00,272.70001,ppb,R
WM6,NOX,07/01/2017 10:15,360.60001,ppb,R
WM6,NOX,07/01/2017 10:30,324.50000,ppb,R
WM6,NOX,07/01/2017 10:45,299.79999,ppb,R
WM6,NOX,07/01/2017 11:00,252.50000,ppb,R
WM6,NOX,07/01/2017 11:15,141.70000,ppb,R
WM6,NOX,07/01/2017 11:30,160.70000,ppb,R
WM6,NOX,07/01/2017 11:45,195.80000,ppb,R
WM6,NOX,07/01/2017 12:00,147.20000,ppb,R
WM6,NOX,07/01/2017 12:15,207.10001,ppb,R
WM6,NOX,07/01/2017 12:30,196.50000,ppb,R
WM6,NOX,07/01/2017 12:45,298.50000,ppb,R
WM6,NOX,07/01/2017 13:00,201.50000,ppb,R
WM6,NOX,07/01/2017 13:15,207.89999,ppb,R
WM6,NOX,07/01/2017 13:30,137.80000,ppb,R
WM6,NOX,07/01/2017 13:45,162.80000,ppb,R
WM6,NOX,07/01/2017 14:00,184.89999,ppb,R
WM6,NOX,07/01/2017 14:15,168.20000,ppb,R
WM6,NOX,07/01/2017 14:30,210.00000,ppb,R
WM6,NOX,07/01/2017 14:45,230.60001,ppb,R
WM6,NOX,07/01/2017 15:00,233.39999,ppb,R
WM6,NOX,07/01/2017 15:15,131.60001,ppb,R
WM6,NOX,07/01/2017 15:30,135.80000,ppb,R
WM6,NOX,07/01/2017 15:45,262.39999,ppb,R
WM6,NOX,07/01/2017 16:00,292.29999,ppb,R
WM6,NOX,07/01/2017 16:15,274.20001,ppb,R
WM6,NOX,07/01/2017 16:30,189.50000,ppb,R
WM6,NOX,07/01/2017 16:45,183.30000,ppb,R
WM6,NOX,07/01/2017 17:00,242.20000,ppb,R
WM6,NOX,07/01/2017 17:15,198.80000,ppb,R
WM6,NOX,07/01/2017 17:30,221.80000,ppb,R
WM6,NOX,07/01/2017 17:45,264.10001,ppb,R
WM6,NOX,07/01/2017 18:00,176.30000,ppb,R
WM6,NOX,07/01/2017 18:15,222.80000,ppb,R
WM6,NOX,07/01/2017 18:30,177.70000,ppb,R
WM6,NOX,07/01/2017 18:45,171.50000,ppb,R
WM6,NOX,07/01/2017 19:00,200.30000,ppb,R
WM6,NOX,07/01/2017 19:15,209.60001,ppb,R
WM6,NOX,07/01/2017 19:30,143.50000,ppb,R
WM6,NOX,07/01/2017 19:45,173.50000,ppb,R
WM6,NOX,07/01/2017 20:00,256.29999,ppb,R
WM6,NOX,07/01/2017 20:15,243.30000,ppb,R
WM6,NOX,07/01/2017 20:30,202.00000,ppb,R
WM6,NOX,07/01/2017 20:45,204.80000,ppb,R
WM6,NOX,07/01/2017 21:00,212.10001,ppb,R
WM6,NOX,07/01/2017 21:15,206.80000,ppb,R
WM6,NOX,07/01/2017 21:30,231.20000,ppb,R
WM6,NOX,07/01/2017 21:45,256.70001,ppb,R
WM6,NOX,07/01/2017 22:00,256.89999,ppb,R
WM6,NOX,07/01/2017 22:15,245.20000,ppb,R
WM6,NOX,07/01/2017 22:30,229.30000,ppb,R
WM6,NOX,07/01/2017 22:45,225.70000,ppb,R
WM6,NOX,07/01/2017 23:00,164.89999,ppb,R
WM6,NOX,07/01/2017 23:15,259.00000,ppb,R
WM6,NOX,07/01/2017 23:30,281.79999,ppb,R
WM6,NOX,07/01/2017 23:45,244.70000,ppb,R
WM6,NOX,08/01/2017 00:00,244.70000,ppb,R
WM6,NOX,08/01/2017 00:15,200.70000,ppb,R
WM6,NOX,08/01/2017 00:30,187.10001,ppb,R
WM6,NOX,08/01/2017 00:45,324.89999,ppb,R
WM6,NOX,08/01/2017 01:00,216.89999,ppb,R
WM6,NOX,08/01/2017 01:15,192.70000,ppb,R
WM6,NOX,08/01/2017 01:30,220.39999,ppb,R
WM6,NOX,08/01/2017 01:45,187.10001,ppb,R
WM6,NOX,08/01/2017 02:00,184.60001,ppb,R
WM6,NOX,08/01/2017 02:15,279.39999,ppb,R
WM6,NOX,08/01/2017 02:30,153.00000,ppb,R
WM6,NOX,08/01/2017 02:45,152.39999,ppb,R
WM6,NOX,08/01/2017 03:00,145.30000,ppb,R
WM6,NOX,08/01/2017 03:15,75.00000,ppb,R
WM6,NOX,08/01/2017 03:30,97.70000,ppb,R
WM6,NOX,08/01/2017 03:45,96.60000,ppb,R
WM6,NOX,08/01/2017 04:00,95.40000,ppb,R
WM6,NOX,08/01/2017 04:15,110.50000,ppb,R
WM6,NOX,08/01/2017 04:30,109.70000,ppb,R
WM6,NOX,08/01/2017 04:45,114.70000,ppb,R
WM6,NOX,08/01/2017 05:00,113.70000,ppb,R
WM6,NOX,08/01/2017 05:15,97.70000,ppb,R
WM6,NOX,08/01/2017 05:30,106.60000,ppb,R
WM6,NOX,08/01/2017 05:45,84.10000,ppb,R
WM6,NOX,08/01/2017 06:00,87.30000,ppb,R
WM6,NOX,08/01/2017 06:15,96.00000,ppb,R
WM6,NOX,08/01/2017 06:30,107.60000,ppb,R
WM6,NOX,08/01/2017 06:45,137.00000,ppb,R
WM6,NOX,08/01/2017 07:00,146.30000,ppb,R
WM6,NOX,08/01/2017 07:15,107.20000,ppb,R
WM6,NOX,08/01/2017 07:30,91.20000,ppb,R
WM6,NOX,08/01/2017 07:45,115.30000,ppb,R
WM6,NOX,08/01/2017 08:00,108.50000,ppb,R
WM6,NOX,08/01/2017 08:15,131.70000,ppb,R
WM6,NOX,08/01/2017 08:30,126.90000,ppb,R
WM6,NOX,08/01/2017 08:45,143.70000,ppb,R
WM6,NOX,08/01/2017 09:00,129.50000,ppb,R
WM6,NOX,08/01/2017 09:15,155.20000,ppb,R
WM6,NOX,08/01/2017 09:30,153.80000,ppb,R
WM6,NOX,08/01/2017 09:45,145.10001,ppb,R
WM6,NOX,08/01/2017 10:00,118.30000,ppb,R
WM6,NOX,08/01/2017 10:15,188.00000,ppb,R
WM6,NOX,08/01/2017 10:30,161.89999,ppb,R
WM6,NOX,08/01/2017 10:45,168.10001,ppb,R
WM6,NOX,08/01/2017 11:00,220.39999,ppb,R
WM6,NOX,08/01/2017 11:15,178.39999,ppb,R
WM6,NOX,08/01/2017 11:30,188.60001,ppb,R
WM6,NOX,08/01/2017 11:45,153.39999,ppb,R
WM6,NOX,08/01/2017 12:00,259.29999,ppb,R
WM6,NOX,08/01/2017 12:15,199.20000,ppb,R
WM6,NOX,08/01/2017 12:30,160.10001,ppb,R
WM6,NOX,08/01/2017 12:45,185.00000,ppb,R
WM6,NOX,08/01/2017 13:00,220.20000,ppb,R
WM6,NOX,08/01/2017 13:15,165.39999,ppb,R
WM6,NOX,08/01/2017 13:30,179.10001,ppb,R
WM6,NOX,08/01/2017 13:45,160.00000,ppb,R
WM6,NOX,08/01/2017 14:00,162.70000,ppb,R
WM6,NOX,08/01/2017 14:15,185.10001,ppb,R
WM6,NOX,08/01/2017 14:30,182.60001,ppb,R
WM6,NOX,08/01/2017 14:45,353.60001,ppb,R
WM6,NOX,08/01/2017 15:00,172.89999,ppb,R
WM6,NOX,08/01/2017 15:15,189.60001,ppb,R
WM6,NOX,08/01/2017 15:30,159.10001,ppb,R
WM6,NOX,08/01/2017 15:45,121.90000,ppb,R
WM6,NOX,08/01/2017 16:00,147.39999,ppb,R
WM6,NOX,08/01/2017 16:15,144.00000,ppb,R
WM6,NOX,08/01/2017 16:30,146.70000,ppb,R
WM6,NOX,08/01/2017 16:45,157.80000,ppb,R
WM6,NOX,08/01/2017 17:00,179.50000,ppb,R
WM6,NOX,08/01/2017 17:15,129.30000,ppb,R
WM6,NOX,08/01/2017 17:30,128.39999,ppb,R
WM6,NOX,08/01/2017 17:45,137.89999,ppb,R
WM6,NOX,08/01/2017 18:00,234.39999,ppb,R
WM6,NOX,08/01/2017 18:15,197.60001,ppb,R
WM6,NOX,08/01/2017 18:30,275.39999,ppb,R
WM6,NOX,08/01/2017 18:45,179.10001,ppb,R
WM6,NOX,08/01/2017 19:00,185.89999,ppb,R
WM6,NOX,08/01/2017 19:15,202.30000,ppb,R
WM6,NOX,08/01/2017 19:30,181.39999,ppb,R
WM6,NOX,08/01/2017 19:45,167.60001,ppb,R
WM6,NOX,08/01/2017 20:00,172.70000,ppb,R
WM6,NOX,08/01/2017 20:15,141.50000,ppb,R
WM6,NOX,08/01/2017 20:30,89.00000,ppb,R
WM6,NOX,08/01/2017 20:45,111.80000,ppb,R
WM6,NOX,08/01/2017 21:00,131.10001,ppb,R
WM6,NOX,08/01/2017 21:15,105.20000,ppb,R
WM6,NOX,08/01/2017 21:30,117.50000,ppb,R
WM6,NOX,08/01/2017 21:45,111.00000,ppb,R
WM6,NOX,08/01/2017 22:00,99.30000,ppb,R
WM6,NOX,08/01/2017 22:15,117.80000,ppb,R
WM6,NOX,08/01/2017 22:30,141.39999,ppb,R
WM6,NOX,08/01/2017 22:45,163.30000,ppb,R
WM6,NOX,08/01/2017 23:00,100.20000,ppb,R
WM6,NOX,08/01/2017 23:15,74.80000,ppb,R
WM6,NOX,08/01/2017 23:30,90.00000,ppb,R
WM6,NOX,08/01/2017 23:45,198.60001,ppb,R
WM6,NOX,09/01/2017 00:00,127.00000,ppb,R
WM6,NOX,09/01/2017 00:15,89.30000,ppb,R
WM6,NOX,09/01/2017 00:30,113.10000,ppb,R
WM6,NOX,09/01/2017 00:45,33.00000,ppb,R
WM6,NOX,09/01/2017 01:00,56.80000,ppb,R
WM6,NOX,09/01/2017 01:15,46.20000,ppb,R
WM6,NOX,09/01/2017 01:30,70.50000,ppb,R
WM6,NOX,09/01/2017 01:45,45.20000,ppb,R
WM6,NOX,09/01/2017 02:00,54.90000,ppb,R
WM6,NOX,09/01/2017 02:15,61.80000,ppb,R
WM6,NOX,09/01/2017 02:30,67.40000,ppb,R
WM6,NOX,09/01/2017 02:45,56.00000,ppb,R
WM6,NOX,09/01/2017 03:00,72.50000,ppb,R
WM6,NOX,09/01/2017 03:15,46.70000,ppb,R
WM6,NOX,09/01/2017 03:30,57.60000,ppb,R
WM6,NOX,09/01/2017 03:45,60.40000,ppb,R
WM6,NOX,09/01/2017 04:00,73.10000,ppb,R
WM6,NOX,09/01/2017 04:15,51.60000,ppb,R
WM6,NOX,09/01/2017 04:30,58.80000,ppb,R
WM6,NOX,09/01/2017 04:45,72.40000,ppb,R
WM6,NOX,09/01/2017 05:00,51.30000,ppb,R
WM6,NOX,09/01/2017 05:15,59.00000,ppb,R
WM6,NOX,09/01/2017 05:30,47.00000,ppb,R
WM6,NOX,09/01/2017 05:45,35.10000,ppb,R
WM6,NOX,09/01/2017 06:00,48.90000,ppb,R
WM6,NOX,09/01/2017 06:15,58.70000,ppb,R
WM6,NOX,09/01/2017 06:30,82.70000,ppb,R
WM6,NOX,09/01/2017 06:45,128.50000,ppb,R
WM6,NOX,09/01/2017 07:00,120.40000,ppb,R
WM6,NOX,09/01/2017 07:15,118.70000,ppb,R
WM6,NOX,09/01/2017 07:30,144.39999,ppb,R
WM6,NOX,09/01/2017 07:45,195.70000,ppb,R
WM6,NOX,09/01/2017 08:00,108.10000,ppb,R
WM6,NOX,09/01/2017 08:15,114.50000,ppb,R
WM6,NOX,09/01/2017 08:30,70.60000,ppb,R
WM6,NOX,09/01/2017 08:45,99.90000,ppb,R
WM6,NOX,09/01/2017 09:00,141.10001,ppb,R
WM6,NOX,09/01/2017 09:15,143.00000,ppb,R
WM6,NOX,09/01/2017 09:30,105.40000,ppb,R
WM6,NOX,09/01/2017 09:45,130.89999,ppb,R
WM6,NOX,09/01/2017 10:00,82.90000,ppb,R
WM6,NOX,09/01/2017 10:15,134.80000,ppb,R
WM6,NOX,09/01/2017 10:30,150.20000,ppb,R
WM6,NOX,09/01/2017 10:45,116.50000,ppb,R
WM6,NOX,09/01/2017 11:00,73.20000,ppb,R
WM6,NOX,09/01/2017 11:15,68.40000,ppb,R
WM6,NOX,09/01/2017 11:30,97.40000,ppb,R
WM6,NOX,09/01/2017 11:45,93.50000,ppb,R
WM6,NOX,09/01/2017 12:00,69.30000,ppb,R
WM6,NOX,09/01/2017 12:15,161.39999,ppb,R
WM6,NOX,09/01/2017 12:30,125.20000,ppb,R
WM6,NOX,09/01/2017 12:45,72.10000,ppb,R
WM6,NOX,09/01/2017 13:00,106.00000,ppb,R
WM6,NOX,09/01/2017 13:15,78.20000,ppb,R
WM6,NOX,09/01/2017 13:30,65.60000,ppb,R
WM6,NOX,09/01/2017 13:45,88.90000,ppb,R
WM6,NOX,09/01/2017 14:00,104.90000,ppb,R
WM6,NOX,09/01/2017 14:15,109.80000,ppb,R
WM6,NOX,09/01/2017 14:30,175.89999,ppb,R
WM6,NOX,09/01/2017 14:45,106.40000,ppb,R
WM6,NOX,09/01/2017 15:00,59.20000,ppb,R
WM6,NOX,09/01/2017 15:15,80.50000,ppb,R
WM6,NOX,09/01/2017 15:30,59.30000,ppb,R
WM6,NOX,09/01/2017 15:45,82.00000,ppb,R
WM6,NOX,09/01/2017 16:00,97.80000,ppb,R
WM6,NOX,09/01/2017 16:15,120.30000,ppb,R
WM6,NOX,09/01/2017 16:30,179.70000,ppb,R
WM6,NOX,09/01/2017 16:45,112.20000,ppb,R
WM6,NOX,09/01/2017 17:00,161.20000,ppb,R
WM6,NOX,09/01/2017 17:15,122.10000,ppb,R
WM6,NOX,09/01/2017 17:30,122.70000,ppb,R
WM6,NOX,09/01/2017 17:45,133.00000,ppb,R
WM6,NOX,09/01/2017 18:00,188.00000,ppb,R
WM6,NOX,09/01/2017 18:15,331.10001,ppb,R
WM6,NOX,09/01/2017 18:30,185.39999,ppb,R
WM6,NOX,09/01/2017 18:45,191.20000,ppb,R
WM6,NOX,09/01/2017 19:00,219.39999,ppb,R
WM6,NOX,09/01/2017 19:15,223.50000,ppb,R
WM6,NOX,09/01/2017 19:30,151.89999,ppb,R
WM6,NOX,09/01/2017 19:45,239.60001,ppb,R
WM6,NOX,09/01/2017 20:00,302.20001,ppb,R
WM6,NOX,09/01/2017 20:15,243.89999,ppb,R
WM6,NOX,09/01/2017 20:30,192.00000,ppb,R
WM6,NOX,09/01/2017 20:45,254.60001,ppb,R
WM6,NOX,09/01/2017 21:00,241.10001,ppb,R
WM6,NOX,09/01/2017 21:15,249.39999,ppb,R
WM6,NOX,09/01/2017 21:30,239.39999,ppb,R
WM6,NOX,09/01/2017 21:45,168.30000,ppb,R
WM6,NOX,09/01/2017 22:00,158.30000,ppb,R
WM6,NOX,09/01/2017 22:15,126.40000,ppb,R
WM6,NOX,09/01/2017 22:30,126.80000,ppb,R
WM6,NOX,09/01/2017 22:45,184.70000,ppb,R
WM6,NOX,09/01/2017 23:00,138.30000,ppb,R
WM6,NOX,09/01/2017 23:15,148.30000,ppb,R
WM6,NOX,09/01/2017 23:30,105.90000,ppb,R
WM6,NOX,09/01/2017 23:45,106.20000,ppb,R
WM6,NOX,10/01/2017 00:00,124.80000,ppb,R
WM6,NOX,10/01/2017 00:15,114.80000,ppb,R
WM6,NOX,10/01/2017 00:30,117.40000,ppb,R
WM6,NOX,10/01/2017 00:45,76.00000,ppb,R
WM6,NOX,10/01/2017 01:00,85.40000,ppb,R
WM6,NOX,10/01/2017 01:15,72.00000,ppb,R
WM6,NOX,10/01/2017 01:30,65.30000,ppb,R
WM6,NOX,10/01/2017 01:45,91.30000,ppb,R
WM6,NOX,10/01/2017 02:00,65.60000,ppb,R
WM6,NOX,10/01/2017 02:15,49.90000,ppb,R
WM6,NOX,10/01/2017 02:30,88.20000,ppb,R
WM6,NOX,10/01/2017 02:45,63.10000,ppb,R
WM6,NOX,10/01/2017 03:00,69.40000,ppb,R
WM6,NOX,10/01/2017 03:15,42.60000,ppb,R
WM6,NOX,10/01/2017 03:30,55.30000,ppb,R
WM6,NOX,10/01/2017 03:45,48.90000,ppb,R
WM6,NOX,10/01/2017 04:00,46.60000,ppb,R
WM6,NOX,10/01/2017 04:15,38.50000,ppb,R
WM6,NOX,10/01/2017 04:30,58.80000,ppb,R
WM6,NOX,10/01/2017 04:45,51.70000,ppb,R
WM6,NOX,10/01/2017 05:00,76.20000,ppb,R
WM6,NOX,10/01/2017 05:15,70.50000,ppb,R
WM6,NOX,10/01/2017 05:30,67.40000,ppb,R
WM6,NOX,10/01/2017 05:45,75.70000,ppb,R
WM6,NOX,10/01/2017 06:00,67.90000,ppb,R
WM6,NOX,10/01/2017 06:15,94.50000,ppb,R
WM6,NOX,10/01/2017 06:30,72.60000,ppb,R
WM6,NOX,10/01/2017 06:45,157.30000,ppb,R
WM6,NOX,10/01/2017 07:00,171.30000,ppb,R
WM6,NOX,10/01/2017 07:15,142.80000,ppb,R
WM6,NOX,10/01/2017 07:30,209.50000,ppb,R
WM6,NOX,10/01/2017 07:45,200.50000,ppb,R
WM6,NOX,10/01/2017 08:00,272.89999,ppb,R
WM6,NOX,10/01/2017 08:15,257.39999,ppb,R
WM6,NOX,10/01/2017 08:30,278.29999,ppb,R
WM6,NOX,10/01/2017 08:45,222.80000,ppb,R
WM6,NOX,10/01/2017 09:00,293.50000,ppb,R
WM6,NOX,10/01/2017 09:15,254.60001,ppb,R
WM6,NOX,10/01/2017 09:30,261.00000,ppb,R
WM6,NOX,10/01/2017 09:45,247.50000,ppb,R
WM6,NOX,10/01/2017 10:00,237.80000,ppb,R
WM6,NOX,10/01/2017 10:15,273.70001,ppb,R
WM6,NOX,10/01/2017 10:30,296.29999,ppb,R
WM6,NOX,10/01/2017 10:45,310.60001,ppb,R
WM6,NOX,10/01/2017 11:00,249.89999,ppb,R
WM6,NOX,10/01/2017 11:15,216.89999,ppb,R
WM6,NOX,10/01/2017 11:30,264.79999,ppb,R
WM6,NOX,10/01/2017 11:45,315.20001,ppb,R
WM6,NOX,10/01/2017 12:00,285.79999,ppb,R
WM6,NOX,10/01/2017 12:15,276.60001,ppb,R
WM6,NOX,10/01/2017 12:30,307.89999,ppb,R
WM6,NOX,10/01/2017 12:45,212.70000,ppb,R
WM6,NOX,10/01/2017 13:00,270.79999,ppb,R
WM6,NOX,10/01/2017 13:15,275.70001,ppb,R
WM6,NOX,10/01/2017 13:30,341.79999,ppb,R
WM6,NOX,10/01/2017 13:45,266.29999,ppb,R
WM6,NOX,10/01/2017 14:00,318.50000,ppb,R
WM6,NOX,10/01/2017 14:15,241.70000,ppb,R
WM6,NOX,10/01/2017 14:30,221.60001,ppb,R
WM6,NOX,10/01/2017 14:45,278.60001,ppb,R
WM6,NOX,10/01/2017 15:00,232.30000,ppb,R
WM6,NOX,10/01/2017 15:15,362.50000,ppb,R
WM6,NOX,10/01/2017 15:30,291.29999,ppb,R
WM6,NOX,10/01/2017 15:45,231.70000,ppb,R
WM6,NOX,10/01/2017 16:00,249.10001,ppb,R
WM6,NOX,10/01/2017 16:15,241.30000,ppb,R
WM6,NOX,10/01/2017 16:30,272.79999,ppb,R
